model	term	estimate	std.error	statistic	p.value	conf.low	conf.high	qval
Levonorgestrel (G02BA03)	N14_CHRONKIDNEYDIS1	-0.7241150543449194	2.8030450443242287	-0.25833157972653714	0.79615686340333	-6.218713850359477	4.770483741669639	0.8403397943601283
Levonorgestrel (G02BA03)	I9_CHD1	1.8371942552402973	1.1342726817413196	1.619711278261469	0.10532899391041207	-0.386235341108051	4.0606238515886455	0.11877520867542024
Levonorgestrel (G02BA03)	E4_DIABETES1	2.915290840860455	0.8368303339886065	3.4837298822154636	4.968063958465154e-4	1.2749151519600377	4.555666529760873	6.058406818536943e-4
Levonorgestrel (G02BA03)	I9_HEARTFAIL1	22.099146385683813	1.7510291680377046	12.620661488151725	3.26554140951961e-36	18.666735344709668	25.531557426657958	4.56621141972769e-36
Levonorgestrel (G02BA03)	PRS_SCORE	4.492580441229783	0.2984723545234154	15.051914769135967	1.3609427428678296e-50	3.907507488824423	5.077653393635142	1.848594690308654e-50
Azelaic acid (D10AX03)	(Intercept)	419.7103871414495	1.3937666134758007	301.13390798963684	0	416.9782910690599	422.44248321383907	0
Azelaic acid (D10AX03)	med1	8.597907553192098	9.966462640481963	0.8626839695629779	0.38833400249419836	-10.938601050478411	28.134416156862606	0.9544077744167605
Azelaic acid (D10AX03)	ECG_EVENT_AGE	0.1420592263051376	0.021028138842826092	6.755672832814787	1.508994878207967e-11	0.10083934416226092	0.18327910844801426	2.2585473621141083e-11
Azelaic acid (D10AX03)	SEX_IMPUTED1	4.386838428863949	0.6230855570385933	7.040507325693368	2.054317765622934e-12	3.1654505819398926	5.608226275788005	2.4804832901560538e-12
Azelaic acid (D10AX03)	N14_CHRONKIDNEYDIS1	-0.7190849029505223	2.8029996317586416	-0.2565412049302904	0.7975387722082069	-6.213594680121554	4.77542487422051	0.8403397943601283
Azelaic acid (D10AX03)	I9_CHD1	1.830130296191671	1.1341413800378117	1.61367033105754	0.10663365582221666	-0.39304191928316334	4.053302511666505	0.11877520867542024
Azelaic acid (D10AX03)	E4_DIABETES1	2.91818117481428	0.8367958210987301	3.487327614737187	4.901792248190222e-4	1.2778731389412534	4.5584892106873065	6.058406818536943e-4
Azelaic acid (D10AX03)	I9_HEARTFAIL1	22.104063608852513	1.7509997306490523	12.623681901229695	3.144722604839643e-36	18.67171027178169	25.536416945923335	4.56621141972769e-36
Azelaic acid (D10AX03)	PRS_SCORE	4.4923783802843245	0.29846569645654764	15.051573543019712	1.367809774016091e-50	3.9073184791876727	5.077438281380976	1.848594690308654e-50
Isotretinoin (D10BA01)	(Intercept)	419.74918654658035	1.3961555975480016	300.6464231377684	0	417.0124075280378	422.4859655651229	0
Isotretinoin (D10BA01)	med1	-2.317247950045869	9.411289258211339	-0.24622003282112204	0.8055174670877779	-20.76549184531283	16.130995945221095	0.9757941870656709
Isotretinoin (D10BA01)	ECG_EVENT_AGE	0.14152858788695566	0.02105977323076379	6.720328198036477	1.922109189607849e-11	0.10024669522797006	0.18281048054594126	2.259860005673126e-11
Isotretinoin (D10BA01)	SEX_IMPUTED1	4.392687359106671	0.6230721410843648	7.050046165540075	1.9190074328086913e-12	3.17132581047065	5.614048907742692	2.4804832901560538e-12
Isotretinoin (D10BA01)	N14_CHRONKIDNEYDIS1	-0.7242210908393419	2.8031050380330167	-0.25836387898882995	0.7961319389291693	-6.218937488017943	4.770495306339258	0.8403397943601283
Isotretinoin (D10BA01)	I9_CHD1	1.8259583158614596	1.1341773599810376	1.6099407202873348	0.10744551378581917	-0.3972844283953254	4.049201060118245	0.11877520867542024
Isotretinoin (D10BA01)	E4_DIABETES1	2.9177605780636715	0.8368452703065433	3.486618950472017	4.914780565947192e-4	1.277355610620364	4.558165545506979	6.058406818536943e-4
Isotretinoin (D10BA01)	I9_HEARTFAIL1	22.101645333254886	1.7510637198929093	12.621839560816534	3.217878353293543e-36	18.66916656287254	25.534124103637232	4.56621141972769e-36
Isotretinoin (D10BA01)	PRS_SCORE	4.491142877093784	0.29849007229485264	15.04620519726154	1.480500149833021e-50	3.9060351938710216	5.076250560316547	1.848594690308654e-50
Hydroxycarbamide (L01XX05)	(Intercept)	419.7510074529472	1.3939777774988098	301.1174311588375	0	417.0184974515738	422.4835174543206	0
Hydroxycarbamide (L01XX05)	med1	5.802094775492623	8.14216433947238	0.7125985835688259	0.47611247508151555	-10.158378805624315	21.762568356609563	0.9544077744167605
Hydroxycarbamide (L01XX05)	ECG_EVENT_AGE	0.14137638238167077	0.02103565462594498	6.7207978499181005	1.9159539733223332e-11	0.10014176761330178	0.18261099715003976	2.259860005673126e-11
Hydroxycarbamide (L01XX05)	SEX_IMPUTED1	4.3886814876236215	0.6230827223852139	7.043497323795745	2.0109269220233425e-12	3.167299197257808	5.610063777989435	2.4804832901560538e-12
Hydroxycarbamide (L01XX05)	N14_CHRONKIDNEYDIS1	-0.7121635952409501	2.80307408965264	-0.25406520572176605	0.7994509286189352	-6.206819326632569	4.782492136150669	0.8403397943601283
Hydroxycarbamide (L01XX05)	I9_CHD1	1.8200010270407705	1.1341836712111055	1.6046792713012121	0.10859913763179009	-0.4032540886465781	4.043256142728119	0.11877520867542024
Hydroxycarbamide (L01XX05)	E4_DIABETES1	2.9205700629719087	0.8368083730597456	3.4901300668072888	4.8507422102317003e-4	1.2802374224318886	4.560902703511928	6.058406818536943e-4
Hydroxycarbamide (L01XX05)	I9_HEARTFAIL1	22.091580900705736	1.7510695090936994	12.616050240141336	3.458950404761039e-36	18.659090782187636	25.524071019223836	4.56621141972769e-36
Hydroxycarbamide (L01XX05)	PRS_SCORE	4.49173174346673	0.29846899207795996	15.049240834684399	1.4156877292207473e-50	3.906665382210802	5.076798104722657	1.848594690308654e-50
Olmesartan medoxomil (C09CA08)	(Intercept)	419.7285835734552	1.3937419571320424	301.15229108632644	0	416.99653583304547	422.4606313138649	0
Olmesartan medoxomil (C09CA08)	med1	0.014785602424658217	4.2102371429820735	0.003511821762653898	0.9971980544407453	-8.238226236827545	8.26779744167686	0.9971980544407453
Olmesartan medoxomil (C09CA08)	ECG_EVENT_AGE	0.14181726427494246	0.021027226740854946	6.744458792532919	1.6296233220659273e-11	0.10059917005709491	0.18303535849279	2.2585473621141083e-11
Olmesartan medoxomil (C09CA08)	SEX_IMPUTED1	4.393720235265294	0.6230646442971342	7.051788727671679	1.895251443446949e-12	3.1723733820185522	5.615067088512037	2.4804832901560538e-12
Olmesartan medoxomil (C09CA08)	N14_CHRONKIDNEYDIS1	-0.7229914431436414	2.8032154719316154	-0.25791504448477115	0.7964783111021745	-6.217924315604189	4.7719414293169065	0.8403397943601283
Olmesartan medoxomil (C09CA08)	I9_CHD1	1.8264096554636513	1.134180833950831	1.6103337323215865	0.10735973320283058	-0.39683989855535406	4.049659209482657	0.11877520867542024
Olmesartan medoxomil (C09CA08)	E4_DIABETES1	2.919125053846449	0.8368388845693789	3.4882760680373663	4.88445919596255e-4	1.2787326038843734	4.559517503808524	6.058406818536943e-4
Olmesartan medoxomil (C09CA08)	I9_HEARTFAIL1	22.101022987579686	1.7510932337714973	12.62127142138434	3.240777471063486e-36	18.66848636335654	25.533559611802833	4.56621141972769e-36
Olmesartan medoxomil (C09CA08)	PRS_SCORE	4.491851461458043	0.29847796045474884	15.049189744577594	1.416754798516776e-50	3.9067675201662873	5.076935402749799	1.848594690308654e-50
Paracetamol (N02AJ06)	(Intercept)	419.8742715943853	1.3937790386204825	301.2488062741733	0	417.1421511659172	422.60639202285336	0
Paracetamol (N02AJ06)	med1	-5.233492284775043	1.7216101669141792	-3.0398823063153575	0.002373437720720287	-8.608235466118968	-1.8587491034311174	0.09704723124722951
Paracetamol (N02AJ06)	ECG_EVENT_AGE	0.14187149046281958	0.021016462122600024	6.750493476742609	1.563580743715281e-11	0.1006744973181149	0.18306848360752426	2.2585473621141083e-11
Paracetamol (N02AJ06)	SEX_IMPUTED1	4.413767112600177	0.6227783575017094	7.087219810120107	1.4702599448717908e-12	3.1929814458690213	5.634552779331333	2.4804832901560538e-12
Paracetamol (N02AJ06)	N14_CHRONKIDNEYDIS1	-0.7076292412238007	2.8016917167094264	-0.25257212883325647	0.8006045793824186	-6.199575210699605	4.784316728252003	0.8403397943601283
Paracetamol (N02AJ06)	I9_CHD1	1.8017564435960183	1.1336327073074506	1.589365260883715	0.11201272227700389	-0.42041865890788177	4.023931546099918	0.11877520867542024
Paracetamol (N02AJ06)	E4_DIABETES1	2.93169025238535	0.83641457978656	3.5050683276389947	4.586889681123336e-4	1.2921295352395352	4.571250969531165	6.058406818536943e-4
Paracetamol (N02AJ06)	I9_HEARTFAIL1	22.01893334275457	1.7503872138670975	12.57946422843695	5.456341863558015e-36	18.587780676354196	25.45008600915494	5.76992472927974e-36
Paracetamol (N02AJ06)	PRS_SCORE	4.497569694087877	0.2983316494247893	15.075737699166693	9.574539371684688e-51	3.9127725553256374	5.082366832850117	1.848594690308654e-50
Estradiol hemihydrate, dydrogesterone (G03FB08)	(Intercept)	419.74047709511785	1.3937315879555456	301.16306520025995	0	417.0084496806265	422.4725045096092	0
Estradiol hemihydrate, dydrogesterone (G03FB08)	med1	-4.073210836646455	5.888554549876803	-0.6917165837805939	0.48913299293902013	-15.616102309451696	7.469680636158786	0.9574518159657415
Estradiol hemihydrate, dydrogesterone (G03FB08)	ECG_EVENT_AGE	0.14167082759763844	0.021027647866242536	6.737359713212366	1.7108171673454906e-11	0.10045190787930446	0.1828897473159724	2.2585473621141083e-11
Estradiol hemihydrate, dydrogesterone (G03FB08)	SEX_IMPUTED1	4.408999722023723	0.6234344784457313	7.072114030355986	1.6385981395248687e-12	3.186927910656268	5.631071533391179	2.4804832901560538e-12
Estradiol hemihydrate, dydrogesterone (G03FB08)	N14_CHRONKIDNEYDIS1	-0.7260457679409876	2.803040061419668	-0.2590208316798954	0.7956250313396401	-6.220634796341765	4.768543260459791	0.8403397943601283
Estradiol hemihydrate, dydrogesterone (G03FB08)	I9_CHD1	1.82280071574287	1.1341618184775002	1.607178698882492	0.1080498975399762	-0.40041156367111896	4.046012995156859	0.11877520867542024
Estradiol hemihydrate, dydrogesterone (G03FB08)	E4_DIABETES1	2.910052489986314	0.8369104145292352	3.477137384678416	5.091673799157392e-4	1.269519825213171	4.550585154759457	6.058406818536943e-4
Estradiol hemihydrate, dydrogesterone (G03FB08)	I9_HEARTFAIL1	22.098433311423126	1.751025953768668	12.620277422993924	3.281231274516968e-36	18.6660285711393	25.53083805170695	4.56621141972769e-36
Estradiol hemihydrate, dydrogesterone (G03FB08)	PRS_SCORE	4.48826792899407	0.2985143294273612	15.035351695189625	1.7373478369570532e-50	3.9031126963352585	5.073423161652881	1.8694269122812735e-50
Alendronate sodium hydrate (M05BB03)	(Intercept)	419.7315008514381	1.3938356961177243	301.13413081651146	0	416.99926936153105	422.4637323413452	0
Alendronate sodium hydrate (M05BB03)	med1	1.3868719733241828	10.656253579779246	0.13014629981739914	0.8964535587829283	-19.501782031020163	22.27552597766853	0.9957070847893525
Alendronate sodium hydrate (M05BB03)	ECG_EVENT_AGE	0.1417697279313166	0.021030314328971723	6.741208225119687	1.6663212725555603e-11	0.10054558134624669	0.1829938745163865	2.2585473621141083e-11
Alendronate sodium hydrate (M05BB03)	SEX_IMPUTED1	4.39181221963458	0.6232332910142344	7.046819037037404	1.9637761552637143e-12	3.1701347808873983	5.613489658381761	2.4804832901560538e-12
Alendronate sodium hydrate (M05BB03)	N14_CHRONKIDNEYDIS1	-0.7225580403461733	2.8031107506257418	-0.25777006498400956	0.7965902024824918	-6.217285635491489	4.772169554799143	0.8403397943601283
Alendronate sodium hydrate (M05BB03)	I9_CHD1	1.8272090563531636	1.1341949556726465	1.6110185001391737	0.10721040230837048	-0.3960681794171006	4.050486292123428	0.11877520867542024
Alendronate sodium hydrate (M05BB03)	E4_DIABETES1	2.919103888454176	0.8368285957447912	3.4882936640760054	4.884138167888981e-4	1.278731606902632	4.55947617000572	6.058406818536943e-4
Alendronate sodium hydrate (M05BB03)	I9_HEARTFAIL1	22.101922107654026	1.751078935422412	12.621887946086444	3.215935610700745e-36	18.669413511411317	25.534430703896735	4.56621141972769e-36
Alendronate sodium hydrate (M05BB03)	PRS_SCORE	4.491888366127547	0.2984771548057467	15.049354008520128	1.4133268265786139e-50	3.906806004089056	5.076970728166039	1.848594690308654e-50
Hydrocortisone (D07BA04)	(Intercept)	419.7493969715669	1.3938070612755058	301.15315715752246	0	417.01722161239167	422.48157233074215	0
Hydrocortisone (D07BA04)	med1	-9.310284455534598	10.653479405110236	-0.873919599550609	0.3821851221375755	-30.193500453512563	11.572931542443369	0.9544077744167605
Hydrocortisone (D07BA04)	ECG_EVENT_AGE	0.14160693511610645	0.02102762938169304	6.734327134345991	1.7466972271592336e-11	0.10038805163164732	0.18282581860056557	2.2585473621141083e-11
Hydrocortisone (D07BA04)	SEX_IMPUTED1	4.391350972146884	0.6230396353354621	7.0482690395490755	1.9435354670766585e-12	3.170053142090465	5.612648802203303	2.4804832901560538e-12
Hydrocortisone (D07BA04)	N14_CHRONKIDNEYDIS1	-0.7306248224584724	2.8030061125173833	-0.2606575915748886	0.7943624758102926	-6.225147303374402	4.763897658457457	0.8403397943601283
Hydrocortisone (D07BA04)	I9_CHD1	1.8192424953101882	1.1341616885135672	1.6040415698527855	0.10873962334965415	-0.40396952934525854	4.042454519965635	0.11877520867542024
Hydrocortisone (D07BA04)	E4_DIABETES1	2.9282428335345148	0.8368590247485088	3.499087357532536	0.00046908807215277843	1.2878109042910693	4.5686747627779605	6.058406818536943e-4
Hydrocortisone (D07BA04)	I9_HEARTFAIL1	22.095618150733564	1.7510054374608928	12.61881755363027	3.3415567082028954e-36	18.66325362702786	25.52798267443927	4.56621141972769e-36
Hydrocortisone (D07BA04)	PRS_SCORE	4.490104827622206	0.2984714204559704	15.04366756710823	1.5369411625244874e-50	3.905033706199145	5.075175949045267	1.848594690308654e-50
Sitagliptin phosphate monohydrate (A10BD07)	(Intercept)	419.72563458874174	1.3937066275881869	301.15780916897705	0	416.9936561021849	422.4576130752986	0
Sitagliptin phosphate monohydrate (A10BD07)	med1	-0.868610170486097	3.3688584637716796	-0.25783516280871754	0.796539961169453	-7.4723305411110825	5.735110200138889	0.9757941870656709
Sitagliptin phosphate monohydrate (A10BD07)	ECG_EVENT_AGE	0.1418841603452988	0.02102864538607696	6.747184982216692	1.599456761862642e-11	0.10066328526371	0.1831050354268876	2.2585473621141083e-11
Sitagliptin phosphate monohydrate (A10BD07)	SEX_IMPUTED1	4.393199240610716	0.6230609687039848	7.050994142272966	1.9060478587968363e-12	3.171859592353324	5.6145388888681085	2.4804832901560538e-12
Sitagliptin phosphate monohydrate (A10BD07)	N14_CHRONKIDNEYDIS1	-0.7411750703816689	2.8039790240004874	-0.2643297485600377	0.7915318304470843	-6.237604676648479	4.7552545358851415	0.8403397943601283
Sitagliptin phosphate monohydrate (A10BD07)	I9_CHD1	1.8198919413476702	1.1344576497322887	1.6041955746670062	0.10870568290502296	-0.40390023386916196	4.043684116564503	0.11877520867542024
Sitagliptin phosphate monohydrate (A10BD07)	E4_DIABETES1	2.966167754979175	0.8564737575135649	3.4632325029902584	5.36185168305419e-4	1.2872865374329057	4.645048972525444	6.058406818536943e-4
Sitagliptin phosphate monohydrate (A10BD07)	I9_HEARTFAIL1	22.097536150741526	1.751114736138501	12.61912523189101	3.3287516691906836e-36	18.66495737704237	25.53011492444068	4.56621141972769e-36
Sitagliptin phosphate monohydrate (A10BD07)	PRS_SCORE	4.493195270124513	0.29852184234715956	15.051479097128338	1.369716546601743e-50	3.908025310452962	5.078365229796065	1.848594690308654e-50
Aciclovir (D06BB03)	(Intercept)	419.5535757861328	1.3901365702156279	301.80745171034147	0	416.8285954150649	422.2785561572007	0
Aciclovir (D06BB03)	med1	-62.34955951263237	8.894523320231732	-7.00988206650831	2.5551360343187963e-12	-79.78482592956965	-44.914293095695086	9.40290060629317e-10
Aciclovir (D06BB03)	ECG_EVENT_AGE	0.14536622537882485	0.02097664983648882	6.9299066586867815	4.497612022914001e-12	0.10424727327016281	0.1864851774874869	2.2585473621141083e-11
Aciclovir (D06BB03)	SEX_IMPUTED1	4.464156776021675	0.6214641845159449	7.183288896203702	7.340876451615592e-13	3.245947183949026	5.682366368094325	2.4804832901560538e-12
Aciclovir (D06BB03)	N14_CHRONKIDNEYDIS1	-0.74864398771524	2.7955686569292664	-0.2677966738035947	0.7888619058850016	-6.22858738271793	4.731299407287451	0.8403397943601283
Aciclovir (D06BB03)	I9_CHD1	1.8602648465753044	1.131137413567711	1.6445966902534492	0.10008758075752172	-0.3570189189142874	4.077548612064897	0.11877520867542024
Aciclovir (D06BB03)	E4_DIABETES1	2.832191858413448	0.8346692666867532	3.393190538398431	6.9378422700526e-4	1.1960523475291178	4.468331369297777	7.232651431669565e-4
Aciclovir (D06BB03)	I9_HEARTFAIL1	22.026504554923697	1.7463875064357282	12.612610015676571	3.610620366982013e-36	18.60319221477185	25.449816895075546	4.56621141972769e-36
Aciclovir (D06BB03)	PRS_SCORE	4.518242952805392	0.29769777556758453	15.177281537260402	2.1261645746752766e-51	3.934688349385092	5.101797556225692	1.848594690308654e-50
Ursodeoxycholic acid (A05AA02)	(Intercept)	419.7289591596863	1.393645080465545	301.173494631414	0	416.9971013193341	422.46081700003856	0
Ursodeoxycholic acid (A05AA02)	med1	-3.435361737746483	7.050229456259331	-0.48726949371789624	0.6260791109014344	-17.255397330976873	10.384673855483907	0.9675018601624734
Ursodeoxycholic acid (A05AA02)	ECG_EVENT_AGE	0.14188194119869532	0.02102727373090708	6.747519579304719	1.5957921850903762e-11	0.10066375486977577	0.18310012752761487	2.2585473621141083e-11
Ursodeoxycholic acid (A05AA02)	SEX_IMPUTED1	4.39721780652837	0.623092868819374	7.0570825419012495	1.8248377983467197e-12	3.175815626869292	5.618619986187447	2.4804832901560538e-12
Ursodeoxycholic acid (A05AA02)	N14_CHRONKIDNEYDIS1	-0.7275144810814103	2.8030887255333967	-0.2595402972636809	0.7952242704671415	-6.222198902091468	4.767169939928647	0.8403397943601283
Ursodeoxycholic acid (A05AA02)	I9_CHD1	1.820855199400226	1.1342222160058244	1.6053778295865047	0.10844541002145974	-0.40247547275493023	4.044185871555382	0.11877520867542024
Ursodeoxycholic acid (A05AA02)	E4_DIABETES1	2.921632464006763	0.8368340498569671	3.491292526285388	4.82971248813792e-4	1.2812494911685215	4.562015436845004	6.058406818536943e-4
Ursodeoxycholic acid (A05AA02)	I9_HEARTFAIL1	22.09637932863375	1.7510713622701852	12.618777169644753	3.3432410508530226e-36	18.66388557747289	25.528873079794607	4.56621141972769e-36
Ursodeoxycholic acid (A05AA02)	PRS_SCORE	4.491927467060955	0.2984734273149969	15.049672955711246	1.40669438861806e-50	3.9068524117427845	5.077002522379125	1.848594690308654e-50
Beclometasone dipropionate (R03AK08)	(Intercept)	419.75613487289326	1.3938804990983125	301.14212455402696	0	417.0238155590664	422.4884541867201	0
Beclometasone dipropionate (R03AK08)	med1	-3.83339058447559	3.958299625451899	-0.9684437630306855	0.3328485525486444	-11.592548219245707	3.9257670502945277	0.9544077744167605
Beclometasone dipropionate (R03AK08)	ECG_EVENT_AGE	0.14156939052196943	0.02102760833692844	6.732548383705004	1.7680843960513383e-11	0.10035054828998269	0.18278823275395617	2.2585473621141083e-11
Beclometasone dipropionate (R03AK08)	SEX_IMPUTED1	4.406673334572576	0.6231710905697098	7.071369967666421	1.647361505973152e-12	3.1851178226878583	5.6282288464572945	2.4804832901560538e-12
Beclometasone dipropionate (R03AK08)	N14_CHRONKIDNEYDIS1	-0.7063653106741811	2.8030190790346374	-0.25200160639557756	0.8010455181054261	-6.20091320888058	4.7881825875322175	0.8403397943601283
Beclometasone dipropionate (R03AK08)	I9_CHD1	1.8123679626539348	1.1342138841920189	1.5979066981224739	0.1100984931918595	-0.41094637727202743	4.035682302579897	0.11877520867542024
Beclometasone dipropionate (R03AK08)	E4_DIABETES1	2.929184000724888	0.8368504542202196	3.500247847095109	4.670532870418705e-4	1.2887688716447199	4.569599129805056	6.058406818536943e-4
Beclometasone dipropionate (R03AK08)	I9_HEARTFAIL1	22.111529885924355	1.7510110138235935	12.62786453732266	2.9847174267653746e-36	18.679154431293426	25.543905340555284	4.56621141972769e-36
Beclometasone dipropionate (R03AK08)	PRS_SCORE	4.495949055754325	0.2984919100114412	15.062214100147623	1.1690732912827468e-50	3.910837770193678	5.081060341314973	1.848594690308654e-50
Empagliflozin (A10BD20)	(Intercept)	419.7267346938835	1.3936527756412787	301.170235534995	0	416.9948617692559	422.45860761851105	0
Empagliflozin (A10BD20)	med1	4.621590449474426	9.990309481892377	0.4626073354235067	0.6436569204665977	-14.961663327402526	24.204844226351376	0.9675018601624734
Empagliflozin (A10BD20)	ECG_EVENT_AGE	0.14181875534396074	0.021026884921885106	6.744639344858619	1.6276083114420122e-11	0.10060133116818189	0.1830361795197396	2.2585473621141083e-11
Empagliflozin (A10BD20)	SEX_IMPUTED1	4.396171945797286	0.6230749110814597	7.055607387829066	1.84419683535739e-12	3.174804967343883	5.617538924250688	2.4804832901560538e-12
Empagliflozin (A10BD20)	N14_CHRONKIDNEYDIS1	-0.7137704195159827	2.803149726095077	-0.2546315713610844	0.7990134311066099	-6.208574415348229	4.781033576316263	0.8403397943601283
Empagliflozin (A10BD20)	I9_CHD1	1.826375152521239	1.1341662769816752	1.610323979462447	0.10736186124929308	-0.3968458665638164	4.049596171606295	0.11877520867542024
Empagliflozin (A10BD20)	E4_DIABETES1	2.891933241282762	0.8388834499281128	3.447359989675065	5.686566969639871e-4	1.2475329833187356	4.536333499246789	6.173028450818503e-4
Empagliflozin (A10BD20)	I9_HEARTFAIL1	22.111609175498224	1.7511959048551502	12.62657656644485	3.033106292157576e-36	18.67887129285657	25.544347058139877	4.56621141972769e-36
Empagliflozin (A10BD20)	PRS_SCORE	4.491768468932519	0.29847381967888964	15.049120468136694	1.4182029874220026e-50	3.906692644492862	5.076844293372176	1.848594690308654e-50
Interferon beta-1a (L03AB07)	(Intercept)	419.7236343010772	1.3940391917891772	301.08452959804066	0	416.9910039138804	422.456264688274	0
Interferon beta-1a (L03AB07)	med1	1.6421557524913146	10.657019259203885	0.1540914689699068	0.8775410347400396	-19.247999155755117	22.53231066073775	0.9936464639517987
Interferon beta-1a (L03AB07)	ECG_EVENT_AGE	0.14188556257861393	0.021031745457540347	6.746257121885469	1.6096620550809145e-11	0.10065861065963547	0.1831125144975924	2.2585473621141083e-11
Interferon beta-1a (L03AB07)	SEX_IMPUTED1	4.392865738135855	0.6230842225542754	7.050195750628564	1.9169567599761016e-12	3.1714805071012373	5.614250969170473	2.4804832901560538e-12
Interferon beta-1a (L03AB07)	N14_CHRONKIDNEYDIS1	-0.7227696157382205	2.8031075774322733	-0.2578458356565459	0.7965317241407481	-6.217490990710568	4.771951759234127	0.8403397943601283
Interferon beta-1a (L03AB07)	I9_CHD1	1.8268262115835845	1.1341812726163216	1.610700384224714	0.10727975502665214	-0.3964242023184541	4.050076625485623	0.11877520867542024
Interferon beta-1a (L03AB07)	E4_DIABETES1	2.9201422846759932	0.836853562937497	3.489430426066183	4.863440352104999e-4	1.2797210618106956	4.560563507541291	6.058406818536943e-4
Interferon beta-1a (L03AB07)	I9_HEARTFAIL1	22.101177740691337	1.7510658138391286	12.621557434346546	3.229229415478453e-36	18.668694865703397	25.533660615679278	4.56621141972769e-36
Interferon beta-1a (L03AB07)	PRS_SCORE	4.491191552148954	0.29850740561938194	15.045494576022481	1.49609413115168e-50	3.906049891711204	5.076333212586704	1.848594690308654e-50
Olmesartan medoxomil (C09DA08)	(Intercept)	419.72332994445725	1.3936592905824967	301.1663846254911	0	416.9914442490794	422.4552156398351	0
Olmesartan medoxomil (C09DA08)	med1	-4.401912649494337	7.059112087113337	-0.623578800729087	0.5329198794741326	-18.239360197232802	9.4355348982441285	0.9675018601624734
Olmesartan medoxomil (C09DA08)	ECG_EVENT_AGE	0.14199585554856547	0.02102862810612966	6.752502104841301	1.542185752652767e-11	0.10077501433956029	0.18321669675757066	2.2585473621141083e-11
Olmesartan medoxomil (C09DA08)	SEX_IMPUTED1	4.393492895981118	0.6230466528527829	7.0516274758308315	1.8974375863622816e-12	3.1721813100122493	5.614804481949987	2.4804832901560538e-12
Olmesartan medoxomil (C09DA08)	N14_CHRONKIDNEYDIS1	-0.7344838514962279	2.8031102805990047	-0.26202460052312815	0.7933084120206672	-6.229210525283413	4.760242822290957	0.8403397943601283
Olmesartan medoxomil (C09DA08)	I9_CHD1	1.8152216881301928	1.1342974189684394	1.6003048739906367	0.10956570993238585	-0.40825639874763353	4.038699775008019	0.11877520867542024
Olmesartan medoxomil (C09DA08)	E4_DIABETES1	2.944476315095277	0.8377973120984485	3.5145449532658266	4.426515027507179e-4	1.3022051315902083	4.586747498600346	6.058406818536943e-4
Olmesartan medoxomil (C09DA08)	I9_HEARTFAIL1	22.08951061522662	1.7511283601192738	12.614443988401883	3.5289608688590254e-36	18.656905135460608	25.52211609499263	4.56621141972769e-36
Olmesartan medoxomil (C09DA08)	PRS_SCORE	4.491760891478482	0.29847093243311595	15.04924065758074	1.4156914268297733e-50	3.9066907266899906	5.076831056266974	1.848594690308654e-50
Quetiapine fumarate (N05AH04)	(Intercept)	419.4322481064942	1.4019417108003913	299.17952000089474	0	416.6841270044648	422.18036920852364	0
Quetiapine fumarate (N05AH04)	med1	3.7603592686043577	1.9625438851331864	1.9160637869502541	0.055388300455228814	-0.08666819540781967	7.6073867326165345	0.5798844084182985
Quetiapine fumarate (N05AH04)	ECG_EVENT_AGE	0.14551443243831885	0.02111124342856493	6.892745703525358	5.836783950359006e-12	0.1041316466140802	0.1868972182625575	2.2585473621141083e-11
Quetiapine fumarate (N05AH04)	SEX_IMPUTED1	4.376734661578842	0.6229972423072337	7.025287375863595	2.28983010511756e-12	3.1555199313935205	5.597949391764164	2.522926582884018e-12
Quetiapine fumarate (N05AH04)	N14_CHRONKIDNEYDIS1	-0.7174564818475514	2.8025462954196545	-0.2560016521475943	0.7979553531329895	-6.211077617821955	4.776164654126852	0.8403397943601283
Quetiapine fumarate (N05AH04)	I9_CHD1	1.8173218164227865	1.133960634849781	1.6026321907228571	0.1090506198262917	-0.405496097827188	4.040139730672761	0.11877520867542024
Quetiapine fumarate (N05AH04)	E4_DIABETES1	2.8977518457546476	0.8367348836630315	3.4631660545440166	5.363174298017042e-4	1.2575632609626874	4.537940430546608	6.058406818536943e-4
Quetiapine fumarate (N05AH04)	I9_HEARTFAIL1	22.09506428725954	1.7507172862346745	12.620578125883549	3.2689405839273766e-36	18.663264604773158	25.52686396974592	4.56621141972769e-36
Quetiapine fumarate (N05AH04)	PRS_SCORE	4.505270203995464	0.29849923084325924	15.093071400110789	7.410600884409034e-51	3.9201445679577267	5.090395840033202	1.848594690308654e-50
Perindopril arginine (C09BX01)	(Intercept)	419.7092079047082	1.3938268951849153	301.12003818740095	0	416.97699366660913	422.44142214280726	0
Perindopril arginine (C09BX01)	med1	6.242793803152552	7.822235349496297	0.7980830957169487	0.42484311448398826	-9.090546993676025	21.57613459998113	0.9544077744167605
Perindopril arginine (C09BX01)	ECG_EVENT_AGE	0.14185730144758343	0.0210264549050738	6.746610500344139	1.6057678404812147e-11	0.10064072020148151	0.18307388269368535	2.2585473621141083e-11
Perindopril arginine (C09BX01)	SEX_IMPUTED1	4.406173908021318	0.6232331520095271	7.069864454119992	1.6652339232465843e-12	3.18449674175463	5.627851074288005	2.4804832901560538e-12
Perindopril arginine (C09BX01)	N14_CHRONKIDNEYDIS1	-0.7124557260340096	2.8030439407168877	-0.25417215751951316	0.7993683072950144	-6.2070523587299355	4.782140906661917	0.8403397943601283
